genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
32771_bins.15.fa,666_6,0.010000000000000009,average,ANImf,666
Y09733_bins.25.fa,666_6,0.010000000000000009,average,ANImf,666
14275_bins.29.fa,666_7,0.010000000000000009,average,ANImf,666
29679_bins.232.fa,666_7,0.010000000000000009,average,ANImf,666
29875_bins.260.fa,666_7,0.010000000000000009,average,ANImf,666
29924_bins.334.fa,666_7,0.010000000000000009,average,ANImf,666
14276_bins.10.fa,666_8,0.010000000000000009,average,ANImf,666
29864_bins.227.fa,666_8,0.010000000000000009,average,ANImf,666
14159_bins.328.fa,666_9,0.010000000000000009,average,ANImf,666
14172_bins.218.fa,666_9,0.010000000000000009,average,ANImf,666
14174_bins.70.fa,666_9,0.010000000000000009,average,ANImf,666
14184_bins.215.fa,666_9,0.010000000000000009,average,ANImf,666
14186_bins.254.fa,666_9,0.010000000000000009,average,ANImf,666
14187_bins.54.fa,666_9,0.010000000000000009,average,ANImf,666
14188_bins.99.fa,666_9,0.010000000000000009,average,ANImf,666
14193_bins.258.fa,666_9,0.010000000000000009,average,ANImf,666
14195_bins.367.fa,666_9,0.010000000000000009,average,ANImf,666
14260_bins.386.fa,666_9,0.010000000000000009,average,ANImf,666
14262_bins.97.fa,666_9,0.010000000000000009,average,ANImf,666
14274_bins.213.fa,666_9,0.010000000000000009,average,ANImf,666
14286_bins.325.fa,666_9,0.010000000000000009,average,ANImf,666
14306_bins.97.fa,666_9,0.010000000000000009,average,ANImf,666
14307_bins.236.fa,666_9,0.010000000000000009,average,ANImf,666
14320_bins.445.fa,666_9,0.010000000000000009,average,ANImf,666
14322_bins.352.fa,666_9,0.010000000000000009,average,ANImf,666
210747_bins.44.fa,666_9,0.010000000000000009,average,ANImf,666
21560_bins.52.fa,666_9,0.010000000000000009,average,ANImf,666
29643_bins.576.fa,666_9,0.010000000000000009,average,ANImf,666
29644_bins.126.fa,666_9,0.010000000000000009,average,ANImf,666
29653_bins.10.fa,666_9,0.010000000000000009,average,ANImf,666
29655_bins.130.fa,666_9,0.010000000000000009,average,ANImf,666
29666_bins.301.fa,666_9,0.010000000000000009,average,ANImf,666
29667_bins.247.fa,666_9,0.010000000000000009,average,ANImf,666
29691_bins.270.fa,666_9,0.010000000000000009,average,ANImf,666
29702_bins.120.fa,666_9,0.010000000000000009,average,ANImf,666
29703_bins.432.fa,666_9,0.010000000000000009,average,ANImf,666
29705_bins.464.fa,666_9,0.010000000000000009,average,ANImf,666
29715_bins.503.fa,666_9,0.010000000000000009,average,ANImf,666
29752_bins.477.fa,666_9,0.010000000000000009,average,ANImf,666
29753_bins.116.fa,666_9,0.010000000000000009,average,ANImf,666
29754_bins.66.fa,666_9,0.010000000000000009,average,ANImf,666
29765_bins.186.fa,666_9,0.010000000000000009,average,ANImf,666
29793_bins.272.fa,666_9,0.010000000000000009,average,ANImf,666
29846_bins.458.fa,666_9,0.010000000000000009,average,ANImf,666
29863_bins.175.fa,666_9,0.010000000000000009,average,ANImf,666
29913_bins.222.fa,666_9,0.010000000000000009,average,ANImf,666
29934_bins.227.fa,666_9,0.010000000000000009,average,ANImf,666
29939_bins.89.fa,666_9,0.010000000000000009,average,ANImf,666
29948_bins.387.fa,666_9,0.010000000000000009,average,ANImf,666
29951_bins.118.fa,666_9,0.010000000000000009,average,ANImf,666
315286_bins.10.fa,666_9,0.010000000000000009,average,ANImf,666
316703_bins.1.fa,666_9,0.010000000000000009,average,ANImf,666
316981_bins.28.fa,666_9,0.010000000000000009,average,ANImf,666
319096_bins.41.fa,666_9,0.010000000000000009,average,ANImf,666
706402_bins.79.fa,666_9,0.010000000000000009,average,ANImf,666
NegativeControl_bins.242.fa,666_9,0.010000000000000009,average,ANImf,666
T12057_bins.39.fa,666_9,0.010000000000000009,average,ANImf,666
29796_bins.290.fa,666_10,0.010000000000000009,average,ANImf,666
14208_bins.56.fa,667_1,0.010000000000000009,average,ANImf,667
14305_bins.333.fa,667_2,0.010000000000000009,average,ANImf,667
14159_bins.34.fa,668_1,0.010000000000000009,average,ANImf,668
14160_bins.30.fa,668_1,0.010000000000000009,average,ANImf,668
14161_bins.159.fa,668_1,0.010000000000000009,average,ANImf,668
14162_bins.115.fa,668_1,0.010000000000000009,average,ANImf,668
14163_bins.70.fa,668_1,0.010000000000000009,average,ANImf,668
14171_bins.110.fa,668_1,0.010000000000000009,average,ANImf,668
14172_bins.270.fa,668_1,0.010000000000000009,average,ANImf,668
14183_bins.55.fa,668_1,0.010000000000000009,average,ANImf,668
14184_bins.345.fa,668_1,0.010000000000000009,average,ANImf,668
14190_bins.283.fa,668_1,0.010000000000000009,average,ANImf,668
14193_bins.115.fa,668_1,0.010000000000000009,average,ANImf,668
14194_bins.363.fa,668_1,0.010000000000000009,average,ANImf,668
14201_bins.24.fa,668_1,0.010000000000000009,average,ANImf,668
14205_bins.253.fa,668_1,0.010000000000000009,average,ANImf,668
14208_bins.113.fa,668_1,0.010000000000000009,average,ANImf,668
14209_bins.20.fa,668_1,0.010000000000000009,average,ANImf,668
14231_bins.22.fa,668_1,0.010000000000000009,average,ANImf,668
14233_bins.175.fa,668_1,0.010000000000000009,average,ANImf,668
14260_bins.82.fa,668_1,0.010000000000000009,average,ANImf,668
14263_bins.200.fa,668_1,0.010000000000000009,average,ANImf,668
14265_bins.325.fa,668_1,0.010000000000000009,average,ANImf,668
14271_bins.170.fa,668_1,0.010000000000000009,average,ANImf,668
14274_bins.26.fa,668_1,0.010000000000000009,average,ANImf,668
14275_bins.62.fa,668_1,0.010000000000000009,average,ANImf,668
14276_bins.219.fa,668_1,0.010000000000000009,average,ANImf,668
14277_bins.63.fa,668_1,0.010000000000000009,average,ANImf,668
14284_bins.328.fa,668_1,0.010000000000000009,average,ANImf,668
14295_bins.267.fa,668_1,0.010000000000000009,average,ANImf,668
14297_bins.119.fa,668_1,0.010000000000000009,average,ANImf,668
14305_bins.58.fa,668_1,0.010000000000000009,average,ANImf,668
14306_bins.483.fa,668_1,0.010000000000000009,average,ANImf,668
14307_bins.188.fa,668_1,0.010000000000000009,average,ANImf,668
14308_bins.122.fa,668_1,0.010000000000000009,average,ANImf,668
14317_bins.436.fa,668_1,0.010000000000000009,average,ANImf,668
14320_bins.273.fa,668_1,0.010000000000000009,average,ANImf,668
29631_bins.103.fa,668_1,0.010000000000000009,average,ANImf,668
29646_bins.588.fa,668_1,0.010000000000000009,average,ANImf,668
29652_bins.362.fa,668_1,0.010000000000000009,average,ANImf,668
29666_bins.165.fa,668_1,0.010000000000000009,average,ANImf,668
29667_bins.55.fa,668_1,0.010000000000000009,average,ANImf,668
29668_bins.409.fa,668_1,0.010000000000000009,average,ANImf,668
29691_bins.142.fa,668_1,0.010000000000000009,average,ANImf,668
29692_bins.210.fa,668_1,0.010000000000000009,average,ANImf,668
29700_bins.276.fa,668_1,0.010000000000000009,average,ANImf,668
29704_bins.52.fa,668_1,0.010000000000000009,average,ANImf,668
29705_bins.501.fa,668_1,0.010000000000000009,average,ANImf,668
29707_bins.103.fa,668_1,0.010000000000000009,average,ANImf,668
29715_bins.167.fa,668_1,0.010000000000000009,average,ANImf,668
29742_bins.134.fa,668_1,0.010000000000000009,average,ANImf,668
29745_bins.22.fa,668_1,0.010000000000000009,average,ANImf,668
29753_bins.133.fa,668_1,0.010000000000000009,average,ANImf,668
29765_bins.70.fa,668_1,0.010000000000000009,average,ANImf,668
29777_bins.135.fa,668_1,0.010000000000000009,average,ANImf,668
29778_bins.229.fa,668_1,0.010000000000000009,average,ANImf,668
29781_bins.30.fa,668_1,0.010000000000000009,average,ANImf,668
29792_bins.10.fa,668_1,0.010000000000000009,average,ANImf,668
29793_bins.275.fa,668_1,0.010000000000000009,average,ANImf,668
29796_bins.323.fa,668_1,0.010000000000000009,average,ANImf,668
29797_bins.183.fa,668_1,0.010000000000000009,average,ANImf,668
29847_bins.313.fa,668_1,0.010000000000000009,average,ANImf,668
29863_bins.282.fa,668_1,0.010000000000000009,average,ANImf,668
29864_bins.315.fa,668_1,0.010000000000000009,average,ANImf,668
29875_bins.402.fa,668_1,0.010000000000000009,average,ANImf,668
29898_bins.90.fa,668_1,0.010000000000000009,average,ANImf,668
29900_bins.315.fa,668_1,0.010000000000000009,average,ANImf,668
29901_bins.220.fa,668_1,0.010000000000000009,average,ANImf,668
29913_bins.90.fa,668_1,0.010000000000000009,average,ANImf,668
29914_bins.137.fa,668_1,0.010000000000000009,average,ANImf,668
29931_bins.388.fa,668_1,0.010000000000000009,average,ANImf,668
29934_bins.435.fa,668_1,0.010000000000000009,average,ANImf,668
29939_bins.147.fa,668_1,0.010000000000000009,average,ANImf,668
29943_bins.248.fa,668_1,0.010000000000000009,average,ANImf,668
29961_bins.222.fa,668_1,0.010000000000000009,average,ANImf,668
14205_bins.285.fa,669_1,0.010000000000000009,average,ANImf,669
14260_bins.311.fa,669_1,0.010000000000000009,average,ANImf,669
14265_bins.191.fa,669_1,0.010000000000000009,average,ANImf,669
14284_bins.36.fa,669_1,0.010000000000000009,average,ANImf,669
14306_bins.547.fa,669_1,0.010000000000000009,average,ANImf,669
14308_bins.126.fa,669_1,0.010000000000000009,average,ANImf,669
29643_bins.276.fa,669_1,0.010000000000000009,average,ANImf,669
29700_bins.135.fa,669_1,0.010000000000000009,average,ANImf,669
29707_bins.121.fa,669_1,0.010000000000000009,average,ANImf,669
29753_bins.329.fa,669_1,0.010000000000000009,average,ANImf,669
29931_bins.139.fa,669_1,0.010000000000000009,average,ANImf,669
14160_bins.65.fa,669_2,0.010000000000000009,average,ANImf,669
14161_bins.118.fa,669_2,0.010000000000000009,average,ANImf,669
14171_bins.84.fa,669_2,0.010000000000000009,average,ANImf,669
14193_bins.206.fa,669_2,0.010000000000000009,average,ANImf,669
14209_bins.394.fa,669_2,0.010000000000000009,average,ANImf,669
14277_bins.94.fa,669_2,0.010000000000000009,average,ANImf,669
14295_bins.363.fa,669_2,0.010000000000000009,average,ANImf,669
14297_bins.136.fa,669_2,0.010000000000000009,average,ANImf,669
14298_bins.194.fa,669_2,0.010000000000000009,average,ANImf,669
14322_bins.412.fa,669_2,0.010000000000000009,average,ANImf,669
29631_bins.59.fa,669_2,0.010000000000000009,average,ANImf,669
29644_bins.84.fa,669_2,0.010000000000000009,average,ANImf,669
29645_bins.36.fa,669_2,0.010000000000000009,average,ANImf,669
29655_bins.176.fa,669_2,0.010000000000000009,average,ANImf,669
29666_bins.327.fa,669_2,0.010000000000000009,average,ANImf,669
29667_bins.114.fa,669_2,0.010000000000000009,average,ANImf,669
29691_bins.212.fa,669_2,0.010000000000000009,average,ANImf,669
29715_bins.308.fa,669_2,0.010000000000000009,average,ANImf,669
29781_bins.336.fa,669_2,0.010000000000000009,average,ANImf,669
29796_bins.178.fa,669_2,0.010000000000000009,average,ANImf,669
29912_bins.140.fa,669_2,0.010000000000000009,average,ANImf,669
29914_bins.53.fa,669_2,0.010000000000000009,average,ANImf,669
29943_bins.15.fa,669_2,0.010000000000000009,average,ANImf,669
29948_bins.79.fa,669_2,0.010000000000000009,average,ANImf,669
14159_bins.336.fa,670_1,0.010000000000000009,average,ANImf,670
14160_bins.236.fa,670_1,0.010000000000000009,average,ANImf,670
14162_bins.125.fa,670_1,0.010000000000000009,average,ANImf,670
14163_bins.281.fa,670_1,0.010000000000000009,average,ANImf,670
14172_bins.107.fa,670_1,0.010000000000000009,average,ANImf,670
14183_bins.106.fa,670_1,0.010000000000000009,average,ANImf,670
14184_bins.434.fa,670_1,0.010000000000000009,average,ANImf,670
14186_bins.54.fa,670_1,0.010000000000000009,average,ANImf,670
14187_bins.412.fa,670_1,0.010000000000000009,average,ANImf,670
14188_bins.451.fa,670_1,0.010000000000000009,average,ANImf,670
14192_bins.176.fa,670_1,0.010000000000000009,average,ANImf,670
14193_bins.150.fa,670_1,0.010000000000000009,average,ANImf,670
14194_bins.215.fa,670_1,0.010000000000000009,average,ANImf,670
14195_bins.301.fa,670_1,0.010000000000000009,average,ANImf,670
14201_bins.249.fa,670_1,0.010000000000000009,average,ANImf,670
14205_bins.321.fa,670_1,0.010000000000000009,average,ANImf,670
14207_bins.49.fa,670_1,0.010000000000000009,average,ANImf,670
14208_bins.329.fa,670_1,0.010000000000000009,average,ANImf,670
14209_bins.242.fa,670_1,0.010000000000000009,average,ANImf,670
14231_bins.179.fa,670_1,0.010000000000000009,average,ANImf,670
14233_bins.350.fa,670_1,0.010000000000000009,average,ANImf,670
14260_bins.226.fa,670_1,0.010000000000000009,average,ANImf,670
14261_bins.188.fa,670_1,0.010000000000000009,average,ANImf,670
14262_bins.35.fa,670_1,0.010000000000000009,average,ANImf,670
14263_bins.167.fa,670_1,0.010000000000000009,average,ANImf,670
14265_bins.539.fa,670_1,0.010000000000000009,average,ANImf,670
14271_bins.177.fa,670_1,0.010000000000000009,average,ANImf,670
14273_bins.248.fa,670_1,0.010000000000000009,average,ANImf,670
14274_bins.165.fa,670_1,0.010000000000000009,average,ANImf,670
14275_bins.265.fa,670_1,0.010000000000000009,average,ANImf,670
14276_bins.442.fa,670_1,0.010000000000000009,average,ANImf,670
14284_bins.42.fa,670_1,0.010000000000000009,average,ANImf,670
14286_bins.129.fa,670_1,0.010000000000000009,average,ANImf,670
14287_bins.151.fa,670_1,0.010000000000000009,average,ANImf,670
14288_bins.224.fa,670_1,0.010000000000000009,average,ANImf,670
14295_bins.392.fa,670_1,0.010000000000000009,average,ANImf,670
14297_bins.171.fa,670_1,0.010000000000000009,average,ANImf,670
14298_bins.197.fa,670_1,0.010000000000000009,average,ANImf,670
14305_bins.350.fa,670_1,0.010000000000000009,average,ANImf,670
14306_bins.200.fa,670_1,0.010000000000000009,average,ANImf,670
14307_bins.124.fa,670_1,0.010000000000000009,average,ANImf,670
14308_bins.182.fa,670_1,0.010000000000000009,average,ANImf,670
14317_bins.303.fa,670_1,0.010000000000000009,average,ANImf,670
14320_bins.394.fa,670_1,0.010000000000000009,average,ANImf,670
14322_bins.184.fa,670_1,0.010000000000000009,average,ANImf,670
210747_bins.34.fa,670_1,0.010000000000000009,average,ANImf,670
212211_bins.26.fa,670_1,0.010000000000000009,average,ANImf,670
21560_bins.7.fa,670_1,0.010000000000000009,average,ANImf,670
29643_bins.403.fa,670_1,0.010000000000000009,average,ANImf,670
29644_bins.338.fa,670_1,0.010000000000000009,average,ANImf,670
29645_bins.81.fa,670_1,0.010000000000000009,average,ANImf,670
29646_bins.6.fa,670_1,0.010000000000000009,average,ANImf,670
29647_bins.89.fa,670_1,0.010000000000000009,average,ANImf,670
29652_bins.441.fa,670_1,0.010000000000000009,average,ANImf,670
29653_bins.292.fa,670_1,0.010000000000000009,average,ANImf,670
29654_bins.159.fa,670_1,0.010000000000000009,average,ANImf,670
29665_bins.465.fa,670_1,0.010000000000000009,average,ANImf,670
29666_bins.135.fa,670_1,0.010000000000000009,average,ANImf,670
29667_bins.240.fa,670_1,0.010000000000000009,average,ANImf,670
29668_bins.35.fa,670_1,0.010000000000000009,average,ANImf,670
29679_bins.203.fa,670_1,0.010000000000000009,average,ANImf,670
29691_bins.255.fa,670_1,0.010000000000000009,average,ANImf,670
29693_bins.123.fa,670_1,0.010000000000000009,average,ANImf,670
29694_bins.129.fa,670_1,0.010000000000000009,average,ANImf,670
29700_bins.252.fa,670_1,0.010000000000000009,average,ANImf,670
29702_bins.250.fa,670_1,0.010000000000000009,average,ANImf,670
29703_bins.206.fa,670_1,0.010000000000000009,average,ANImf,670
29704_bins.270.fa,670_1,0.010000000000000009,average,ANImf,670
29705_bins.47.fa,670_1,0.010000000000000009,average,ANImf,670
29707_bins.110.fa,670_1,0.010000000000000009,average,ANImf,670
29715_bins.75.fa,670_1,0.010000000000000009,average,ANImf,670
29742_bins.260.fa,670_1,0.010000000000000009,average,ANImf,670
29743_bins.143.fa,670_1,0.010000000000000009,average,ANImf,670
29745_bins.180.fa,670_1,0.010000000000000009,average,ANImf,670
29752_bins.298.fa,670_1,0.010000000000000009,average,ANImf,670
29753_bins.120.fa,670_1,0.010000000000000009,average,ANImf,670
29754_bins.180.fa,670_1,0.010000000000000009,average,ANImf,670
29765_bins.211.fa,670_1,0.010000000000000009,average,ANImf,670
29778_bins.250.fa,670_1,0.010000000000000009,average,ANImf,670
29781_bins.404.fa,670_1,0.010000000000000009,average,ANImf,670
29792_bins.245.fa,670_1,0.010000000000000009,average,ANImf,670
29793_bins.155.fa,670_1,0.010000000000000009,average,ANImf,670
29796_bins.248.fa,670_1,0.010000000000000009,average,ANImf,670
29797_bins.80.fa,670_1,0.010000000000000009,average,ANImf,670
29804_bins.49.fa,670_1,0.010000000000000009,average,ANImf,670
29846_bins.190.fa,670_1,0.010000000000000009,average,ANImf,670
29847_bins.252.fa,670_1,0.010000000000000009,average,ANImf,670
29863_bins.168.fa,670_1,0.010000000000000009,average,ANImf,670
29864_bins.306.fa,670_1,0.010000000000000009,average,ANImf,670
29865_bins.54.fa,670_1,0.010000000000000009,average,ANImf,670
29867_bins.97.fa,670_1,0.010000000000000009,average,ANImf,670
29875_bins.517.fa,670_1,0.010000000000000009,average,ANImf,670
29900_bins.288.fa,670_1,0.010000000000000009,average,ANImf,670
29901_bins.69.fa,670_1,0.010000000000000009,average,ANImf,670
29913_bins.123.fa,670_1,0.010000000000000009,average,ANImf,670
29924_bins.335.fa,670_1,0.010000000000000009,average,ANImf,670
29931_bins.156.fa,670_1,0.010000000000000009,average,ANImf,670
29934_bins.211.fa,670_1,0.010000000000000009,average,ANImf,670
29939_bins.105.fa,670_1,0.010000000000000009,average,ANImf,670
29943_bins.180.fa,670_1,0.010000000000000009,average,ANImf,670
29948_bins.277.fa,670_1,0.010000000000000009,average,ANImf,670
29949_bins.463.fa,670_1,0.010000000000000009,average,ANImf,670
29951_bins.278.fa,670_1,0.010000000000000009,average,ANImf,670
29961_bins.539.fa,670_1,0.010000000000000009,average,ANImf,670
29962_bins.293.fa,670_1,0.010000000000000009,average,ANImf,670
314531_bins.22.fa,670_1,0.010000000000000009,average,ANImf,670
315649_bins.46.fa,670_1,0.010000000000000009,average,ANImf,670
319427_bins.57.fa,670_1,0.010000000000000009,average,ANImf,670
40516_bins.54.fa,670_1,0.010000000000000009,average,ANImf,670
706402_bins.91.fa,670_1,0.010000000000000009,average,ANImf,670
NegativeControl_bins.133.fa,670_1,0.010000000000000009,average,ANImf,670
T12057_bins.50.fa,670_1,0.010000000000000009,average,ANImf,670
14160_bins.112.fa,671_1,0.010000000000000009,average,ANImf,671
14172_bins.49.fa,671_1,0.010000000000000009,average,ANImf,671
14233_bins.118.fa,671_1,0.010000000000000009,average,ANImf,671
14271_bins.101.fa,671_1,0.010000000000000009,average,ANImf,671
14297_bins.359.fa,671_1,0.010000000000000009,average,ANImf,671
14308_bins.421.fa,671_1,0.010000000000000009,average,ANImf,671
29715_bins.86.fa,671_1,0.010000000000000009,average,ANImf,671
29742_bins.77.fa,671_1,0.010000000000000009,average,ANImf,671
29793_bins.328.fa,671_1,0.010000000000000009,average,ANImf,671
29804_bins.103.fa,671_1,0.010000000000000009,average,ANImf,671
29924_bins.11.fa,671_1,0.010000000000000009,average,ANImf,671
29934_bins.169.fa,671_1,0.010000000000000009,average,ANImf,671
29948_bins.202.fa,671_1,0.010000000000000009,average,ANImf,671
29951_bins.363.fa,671_1,0.010000000000000009,average,ANImf,671
29646_bins.763.fa,672_0,0.010000000000000009,average,ANImf,672
